INDE,IDA,IEG,IAA,IPS,IPP,IAN,IPV,year,perception_gap,behavioral_score,relative_performance,risk_gap
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.356112666666667,8.0,7.6,9.000020000000001,7.5,7.083333333333334,5.0,6.888886666666665,2020,1.000020000000001,7.55,1.3652458611317027,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
8.590003000000001,9.5,9.7,9.000020000000001,6.875,8.125,5.0,9.250005,2020,-0.499979999999999,8.2875,2.8652458611317027,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
8.448612666666666,8.666666666666666,10.0,8.33334,7.5,8.541666666666666,5.0,8.888893333333332,2020,-0.3333266666666663,8.75,2.0319125277983687,1
8.080835,8.666666666666666,8.8,9.58335,7.5,8.125,5.0,7.833333333333334,2020,0.9166833333333333,8.15,2.0319125277983687,1
8.345835333333333,10.0,9.5,9.50002,6.875,7.083333333333334,5.0,8.0,2020,-0.49998000000000076,8.1875,3.3652458611317027,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
8.558752,9.0,9.7,9.000020000000001,7.5,7.1875,10.0,7.25,2020,2.0000000001019203e-05,8.6,2.3652458611317027,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
6.996391333333334,6.0,8.1,9.000020000000001,4.375,7.5,5.0,7.944446666666667,2020,3.000020000000001,6.2375,-0.6347541388682973,1
7.506112,7.5,8.6,9.000020000000001,7.5,6.25,5.0,7.555549999999999,2020,1.500020000000001,8.05,0.8652458611317027,1
7.706946333333334,6.333333333333333,8.0,8.75001,5.0,8.541666666666666,10.0,8.05556,2020,2.4166766666666666,6.5,-0.3014208055349643,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.543335000000001,7.5,8.3,8.000020000000001,7.5,7.5,5.0,7.916665,2020,0.500020000000001,7.9,0.8652458611317027,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
4.8113893333333335,0.5,5.8,7.416679999999999,5.0,6.875,5.0,5.611106666666666,2020,6.916679999999999,5.4,-6.134754138868297,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
8.71667,8.5,10.0,10.00002,7.5,7.5,10.0,7.58334,2020,1.5000199999999992,8.75,1.8652458611317027,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
6.593890666666667,0.0,7.9,8.500020000000001,7.5,7.916666666666668,10.0,8.11111,2020,8.500020000000001,7.7,-6.634754138868297,0
7.633752,7.0,8.7,9.000020000000001,7.5,8.4375,5.0,7.5,2020,2.000020000000001,8.1,0.36524586113170265,1
6.867500666666667,5.5,7.9,9.000020000000001,6.875,6.666666666666667,5.0,7.166659999999999,2020,3.500020000000001,7.3875,-1.1347541388682973,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.698057333333334,6.5,9.4,9.50002,7.5,7.291666666666667,5.0,7.944443333333333,2020,3.0000199999999992,8.45,-0.13475413886829735,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
8.799447333333335,8.0,9.4,10.00002,8.125,8.958333333333334,10.0,8.05556,2020,2.0000199999999992,8.7625,1.3652458611317027,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.105001,7.5,7.9,6.91668,4.375,8.125,5.0,7.916665,2020,-0.5833199999999996,6.1375,0.8652458611317027,1
7.812502,7.5,9.5,8.000020000000001,7.5,8.125,5.0,7.75,2020,0.500020000000001,8.5,0.8652458611317027,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.716669,8.0,10.0,9.000020000000001,7.5,2.5,10.0,6.083335,2020,1.000020000000001,8.75,1.3652458611317027,0
8.885835,10.0,9.2,9.000020000000001,7.5,8.125,10.0,7.916665,2020,-0.999979999999999,8.35,3.3652458611317027,0
7.9385425,7.0,8.5,9.58335,7.5,7.96875,10.0,6.6666625,2020,2.5833499999999994,8.0,0.36524586113170265,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
8.927781333333334,7.666666666666667,10.0,10.00002,10.0,9.166666666666666,5.0,9.888896666666668,2020,2.3333533333333323,10.0,1.0319125277983696,1
8.118335333333334,7.0,8.8,9.50002,7.5,7.916666666666668,10.0,7.333333333333333,2020,2.5000199999999992,8.15,0.36524586113170265,0
7.156668,7.5,7.7,7.41668,6.875,6.875,5.0,7.5,2020,-0.08331999999999962,7.2875,0.8652458611317027,1
6.241251999999999,2.0,6.3,9.50002,7.5,7.8125,5.0,8.0,2020,7.500019999999999,6.9,-4.634754138868297,1
4.328750666666667,1.3333333333333333,0.8,9.58335,3.125,7.8125,5.0,6.749995,2020,8.250016666666665,1.9625,-5.301420805534964,1
6.5970838333333335,7.666666666666667,8.1,5.83334,3.75,7.1875,5.0,6.3333325,2020,-1.8333266666666672,5.925,1.0319125277983696,1
4.745832666666667,2.6666666666666665,1.0,9.16668,7.5,8.125,5.0,5.1666566666666665,2020,6.500013333333333,4.25,-3.968087472201631,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
8.5077105,7.0,8.7,7.91667,7.5,8.59375,10.0,9.8333425,2020,0.9166699999999999,8.1,0.36524586113170265,0
8.893334,8.9,10.0,8.33334,7.5,0.0,10.0,0.0,2020,-0.5666600000000006,8.75,2.265245861131703,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.1305570000000005,5.333333333333333,6.0,8.75001,7.5,7.500000000000001,10.0,7.444446666666667,2020,3.4166766666666666,6.75,-1.3014208055349643,0
7.589375500000001,7.0,9.4,7.08333,4.375,7.96875,5.0,9.3333375,2020,0.08333000000000013,6.8875,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.287919,4.5,8.7,8.500020000000001,4.375,5.9375,10.0,8.833335,2020,4.000020000000001,6.5375,-2.1347541388682973,0
7.400002000000001,9.0,10.0,9.000020000000001,5.0,2.5,10.0,4.75,2020,2.0000000001019203e-05,7.5,2.3652458611317027,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.648612,8.5,9.5,9.50002,5.0,6.875,5.0,7.055549999999999,2020,1.0000199999999992,7.25,1.8652458611317027,1
8.537502,10.0,8.0,8.500020000000001,7.5,7.708333333333334,10.0,7.833333333333333,2020,-1.499979999999999,7.75,3.3652458611317027,0
8.297085166666667,6.833333333333333,8.1,8.75001,7.5,8.4375,10.0,9.2083375,2020,1.9166766666666666,7.8,0.1985791944650357,0
4.465625,0.0,0.0,8.75001,7.5,7.65625,10.0,5.374995,2020,8.75001,3.75,-6.634754138868297,0
8.372780333333333,8.0,9.1,9.58335,9.375,8.125,5.0,8.722226666666666,2020,1.5833499999999994,9.2375,1.3652458611317027,1
8.231250000000001,9.5,10.0,9.000020000000001,7.5,7.8125,5.0,6.99999,2020,-0.499979999999999,8.75,2.8652458611317027,1
7.526252,7.5,9.1,8.000020000000001,6.25,7.8125,5.0,7.5,2020,0.500020000000001,7.675,0.8652458611317027,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
9.064585,9.0,10.0,10.00002,10.0,7.8125,10.0,7.416665,2020,1.0000199999999992,10.0,2.3652458611317027,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
8.427224,10.0,9.4,9.50002,7.5,7.916666666666668,5.0,7.777776666666667,2020,-0.49998000000000076,8.45,3.3652458611317027,1
8.384169,9.0,9.4,9.58335,4.375,7.083333333333334,10.0,8.000003333333332,2020,0.5833499999999994,6.8875,2.3652458611317027,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.745835,7.25,10.0,9.50002,6.25,6.875,5.0,7.666665,2020,2.2500199999999992,8.125,0.6152458611317027,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.336111333333334,6.333333333333333,8.5,9.16668,5.0,7.083333333333334,10.0,6.222216666666667,2020,2.8333466666666665,6.75,-0.3014208055349643,0
7.941252,6.25,8.8,8.500020000000001,7.5,7.8125,10.0,7.75,2020,2.250020000000001,8.15,-0.38475413886829735,0
5.510277666666668,4.333333333333333,2.6,9.58335,6.875,8.333333333333334,5.0,5.722213333333335,2020,5.250016666666666,4.7375,-2.3014208055349643,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.360557333333334,6.0,8.9,8.500020000000001,7.5,7.916666666666668,5.0,7.444443333333333,2020,2.500020000000001,8.2,-0.6347541388682973,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
8.161668666666667,4.833333333333333,9.6,9.16668,7.5,7.5,10.0,9.29167,2020,4.3333466666666665,8.55,-1.8014208055349643,0
7.0766670000000005,6.0,8.8,7.91667,7.5,7.083333333333334,5.0,6.833333333333333,2020,1.9166699999999999,8.15,-0.6347541388682973,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
8.418335,7.4,10.0,9.58335,7.5,0.0,10.0,0.0,2020,2.183349999999999,8.75,0.765245861131703,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.671946,7.5,9.2,7.416679999999999,7.5,7.291666666666667,5.0,8.055556666666668,2020,-0.08332000000000139,8.35,0.8652458611317027,1
8.426390666666666,8.0,9.5,9.16668,8.125,8.749999999999998,5.0,9.111113333333334,2020,1.1666799999999995,8.8125,1.3652458611317027,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
8.659168666666668,10.0,9.4,9.50002,4.375,7.916666666666668,10.0,8.0,2020,-0.49998000000000076,6.8875,3.3652458611317027,0
5.500834,1.3333333333333333,6.4,9.16668,4.375,6.666666666666667,10.0,4.666663333333334,2020,7.8333466666666665,5.3875,-5.301420805534964,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
8.032502000000001,9.0,8.1,9.50002,7.5,8.125,5.0,8.0,2020,0.5000199999999992,7.8,2.3652458611317027,1
7.073614000000001,3.5,9.0,9.000020000000001,6.875,8.749999999999998,5.0,8.055560000000002,2020,5.500020000000001,7.9375,-3.1347541388682973,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
5.580831333333333,3.6666666666666665,7.3,5.8333200000000005,6.25,7.291666666666667,2.5,5.999996666666666,2020,2.166653333333334,6.775,-2.968087472201631,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.1841680000000006,7.0,6.9,9.50002,7.5,6.875,5.0,7.58333,2020,2.5000199999999992,7.2,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
8.116390666666666,10.0,6.2,9.50002,7.5,6.875,10.0,7.444443333333333,2020,-0.49998000000000076,6.85,3.3652458611317027,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.789724,5.5,9.9,9.000020000000001,3.75,8.125,10.0,8.11111,2020,3.500020000000001,6.825,-1.1347541388682973,0
5.311390666666667,0.0,4.3,9.50002,7.5,7.291666666666667,5.0,7.61111,2020,9.50002,5.9,-6.634754138868297,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.000417666666667,6.333333333333333,4.2,9.16668,7.5,8.4375,10.0,6.916665,2020,2.8333466666666665,5.85,-0.3014208055349643,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.886668666666667,7.0,9.6,9.50002,7.5,8.333333333333334,5.0,7.666666666666667,2020,2.5000199999999992,8.55,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
6.7994460000000005,2.5,7.9,9.000020000000001,6.25,7.5,10.0,7.22222,2020,6.500020000000001,7.075,-4.134754138868297,0
7.32,9.5,5.6,9.000020000000001,7.5,7.5,5.0,6.99999,2020,-0.499979999999999,6.55,2.8652458611317027,1
7.5256255,6.0,8.3,7.08333,4.375,8.28125,10.0,8.458337499999999,2020,1.0833300000000001,6.3375,-0.6347541388682973,0
8.677223999999999,9.0,9.4,9.50002,6.875,7.708333333333334,10.0,7.944443333333333,2020,0.5000199999999992,8.1375,2.3652458611317027,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.736390666666667,6.0,7.3,9.000020000000001,7.5,7.708333333333334,10.0,8.277776666666668,2020,3.000020000000001,7.4,-0.6347541388682973,0
8.982502,9.0,9.6,9.000020000000001,10.0,8.125,10.0,7.75,2020,2.0000000001019203e-05,9.8,2.3652458611317027,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.004444666666667,7.333333333333333,5.8,8.33334,3.125,6.875,10.0,7.72222,2020,1.0000066666666667,4.4625,0.6985791944650357,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
8.114724,8.333333333333334,9.4,9.16668,7.5,8.125,5.0,7.944446666666668,2020,0.8333466666666656,8.45,1.6985791944650366,1
7.598890333333334,8.0,6.8,9.58335,7.5,8.749999999999998,5.0,7.777776666666667,2020,1.5833499999999994,7.15,1.3652458611317027,1
7.675002000000001,9.0,10.0,9.000020000000001,6.25,2.5,10.0,5.5,2020,2.0000000001019203e-05,8.125,2.3652458611317027,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.8105573333333345,7.5,9.4,9.000020000000001,7.5,7.916666666666668,5.0,7.444443333333333,2020,1.500020000000001,8.45,0.8652458611317027,1
7.526669333333331,4.0,8.3,9.50002,7.5,8.333333333333332,10.0,7.666670000000001,2020,5.500019999999999,7.9,-2.6347541388682973,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
8.582085,10.0,9.9,9.000020000000001,5.0,7.1875,10.0,7.416665,2020,-0.999979999999999,7.45,3.3652458611317027,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
8.765835000000001,10.0,9.1,8.000020000000001,7.5,8.125,10.0,7.916665,2020,-1.999979999999999,8.3,3.3652458611317027,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
6.964446,5.0,8.6,8.000020000000001,7.5,7.5,5.0,7.222219999999999,2020,3.000020000000001,8.05,-1.6347541388682973,1
8.052502,6.666666666666667,7.2,9.16668,7.5,8.125,10.0,9.000003333333332,2020,2.5000133333333325,7.35,0.031912527798369617,0
7.433890666666667,6.0,9.6,8.500020000000001,7.5,7.916666666666668,5.0,7.11111,2020,2.500020000000001,8.55,-0.6347541388682973,1
8.473890666666668,8.5,8.8,9.000020000000001,7.5,7.083333333333333,10.0,8.277776666666666,2020,0.500020000000001,8.15,1.8652458611317027,0
4.995277333333333,0.0,4.9,8.33334,7.5,8.541666666666666,5.0,5.388883333333333,2020,8.33334,6.2,-6.634754138868297,1
6.252775000000001,4.333333333333333,6.5,6.24999,7.5,8.333333333333334,5.0,6.88888,2020,1.9166566666666673,7.0,-2.3014208055349643,1
6.250001,7.5,0.0,8.75001,6.875,0.0,10.0,0.0,2020,1.2500099999999996,3.4375,0.8652458611317027,0
6.782918,4.5,7.8,9.000020000000001,6.875,7.1875,5.0,7.58333,2020,4.500020000000001,7.3375,-2.1347541388682973,1
8.780002,9.0,9.9,10.00002,7.5,7.5,10.0,7.5,2020,1.0000199999999992,8.7,2.3652458611317027,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
3.7622213333333336,0.0,2.2,7.5,3.125,7.708333333333334,5.0,4.94444,2020,7.5,2.6625,-6.634754138868297,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
8.069793166666667,6.333333333333333,9.0,8.75001,4.375,8.90625,10.0,9.0000025,2020,2.4166766666666666,6.6875,-0.3014208055349643,0
7.73389,7.5,9.1,9.50002,7.5,7.916666666666668,5.0,7.111106666666665,2020,2.0000199999999992,8.3,0.8652458611317027,1
8.352502999999999,9.0,8.7,9.50002,7.5,8.125,5.0,9.000005,2020,0.5000199999999992,8.1,2.3652458611317027,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
9.166669,10.0,10.0,9.000020000000001,7.5,7.5,10.0,8.833335,2020,-0.999979999999999,8.75,3.3652458611317027,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.751391333333333,5.5,8.5,8.000020000000001,7.5,8.125,10.0,7.944446666666668,2020,2.500020000000001,8.0,-1.1347541388682973,0
8.263334666666667,10.0,9.4,9.50002,7.5,7.5,5.0,7.166663333333332,2020,-0.49998000000000076,8.45,3.3652458611317027,1
4.701666666666667,0.0,3.3,8.41668,6.875,6.458333333333334,5.0,6.833326666666666,2020,8.41668,5.0875,-6.634754138868297,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.793543333333334,8.666666666666666,5.4,8.75001,7.5,7.96875,10.0,7.79167,2020,0.08334333333333355,6.45,2.0319125277983687,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.993334666666667,7.666666666666667,9.3,7.5,7.5,8.333333333333334,5.0,8.83334,2020,-0.16666666666666696,8.4,1.0319125277983696,1
4.833887333333333,0.0,2.1,7.5,7.5,7.916666666666668,10.0,5.611103333333333,2020,7.5,4.8,-6.634754138868297,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
6.254445333333334,3.6666666666666665,2.8,9.16668,7.5,7.5,10.0,7.72222,2020,5.500013333333333,5.15,-2.968087472201631,0
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
4.336873833333334,2.6666666666666665,3.7,7.5,4.375,6.09375,2.5,5.0833275,2020,4.833333333333334,4.0375,-3.968087472201631,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
7.580834333333334,7.0,8.5,8.75001,7.5,7.5,5.0,7.583335,2020,1.7500099999999996,8.0,0.36524586113170265,1
